"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2021-08-05","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-06","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-09","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-10","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-11","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-12","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-13","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-16","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-17","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-18","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-19","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-20","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-23","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-24","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-25","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-26","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-27","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-30","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-31","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-01","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-02","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-03","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-06","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-07","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-08","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-09","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-10","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-13","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-14","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-15","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-16","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-20","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-22","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-23","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-24","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-27","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-09-28","GLD","102.5","97.3","97.3","97.3","102.5","5.2","","","70","7,175.00","102.5"
"2021-09-29","GLD","102.5","97.3","102.5","102.5","102.5","0","","","0","0","102.5"
"2021-09-30","GLD","102.5","97.3","102.5","102.5","102.5","0","","","0","0","102.5"
"2021-10-01","GLD","102.5","97.3","102.5","102.5","102.5","0","","","0","0","102.5"
"2021-10-04","GLD","102.5","97.3","102.5","102.5","102.5","0","","","0","0","102.5"
"2021-10-05","GLD","104.25","97.3","102.5","102.5","104.25","1.75","","","10","1,042.50","104.25"
"2021-10-06","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-07","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-08","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-11","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-12","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-13","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-14","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-15","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-18","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-19","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-20","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-21","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-22","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-25","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-26","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-27","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-28","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-10-29","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-11-01","GLD","104.25","97.3","104.25","104.25","104.25","0","","","0","0","104.25"
"2021-11-02","GLD","108.6","97.3","104.25","104.25","108.6","4.35","","","20","2,172.00","108.6"
"2021-11-03","GLD","108.6","97.3","108.6","104.25","108.6","0","","","0","0","108.6"
"2021-11-04","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-05","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-08","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-09","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-10","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-11","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-12","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-15","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-16","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-17","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-18","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-22","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-23","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-24","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-25","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-26","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-29","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-11-30","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-01","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-02","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-06","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-07","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-08","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-09","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-10","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-13","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-14","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-15","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-16","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-17","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-20","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-21","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-22","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-23","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-24","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-29","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-30","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2021-12-31","GLD","108.6","97.3","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-01-04","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-01-05","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-01-06","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-01-10","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-01-11","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-12","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-13","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-14","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-17","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-18","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-19","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-20","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-21","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-24","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-25","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-26","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-27","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-28","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-01-31","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-01","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-02","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-03","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-04","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-07","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-08","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-09","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-10","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-11","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-14","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-15","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-02-16","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-02-17","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-02-18","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-02-21","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-02-22","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-02-23","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-02-24","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-02-25","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-02-28","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-03-01","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-03-02","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-03-03","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-03-04","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-03-08","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-03-09","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-03-10","GLD","108.6","108.6","108.6","108.6","108.6","0","","","0","0","108.6"
"2022-03-11","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-03-14","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-03-15","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-03-16","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-03-17","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-03-18","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-03-21","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-03-22","GLD","108.6","108.6","108.6","108.6","108.6","0","108.6","","0","0","108.6"
"2022-03-23","GLD","158.6","108.6","108.6","108.6","158.6","50","108.6","","16,488","2,614,996.80","158.6"
"2022-03-24","GLD","158.6","108.6","158.6","158.6","158.6","0","","","0","0","158.6"
"2022-03-25","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-03-28","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-03-29","GLD","158.6","108.6","158.6","158.6","158.6","0","","","0","0","158.6"
"2022-03-30","GLD","158.6","108.6","158.6","158.6","158.6","0","","","0","0","158.6"
"2022-03-31","GLD","158.6","108.6","158.6","158.6","158.6","0","","","0","0","158.6"
"2022-04-01","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-04","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-05","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-06","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-07","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-08","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-11","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-12","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-13","GLD","158.6","108.6","158.6","158.6","158.6","0","","","0","0","158.6"
"2022-04-14","GLD","158.6","108.6","158.6","158.6","158.6","0","","","0","0","158.6"
"2022-04-19","GLD","158.6","108.6","158.6","158.6","158.6","0","","","0","0","158.6"
"2022-04-20","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-21","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-22","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-25","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-26","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-27","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-28","GLD","158.6","108.6","158.6","158.6","158.6","0","158.6","","0","0","158.6"
"2022-04-29","GLD","158.6","108.6","158.6","158.6","142.5","-16.1","","","10","1,425.00","142.5"
"2022-05-04","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-05","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-06","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-09","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-10","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-11","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-12","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-13","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-16","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-17","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-18","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-19","GLD","158.6","108.6","142.5","142.5","142.5","0","","","0","0","142.5"
"2022-05-20","GLD","158.6","108.6","142.5","142.5","143.6","1.1","","","16,488","2,367,676.80","143.6"
"2022-05-23","GLD","158.6","108.6","143.6","143.6","143.6","0","","","0","0","143.6"
"2022-05-24","GLD","158.6","108.6","143.6","143.6","143.6","0","","","0","0","143.6"
"2022-05-25","GLD","158.6","108.6","143.6","143.6","143.6","0","","","0","0","143.6"
"2022-05-26","GLD","158.6","108.6","143.6","143.6","143.6","0","","","0","0","143.6"
"2022-05-27","GLD","158.6","108.6","143.6","143.6","143.6","0","","","0","0","143.6"
"2022-05-30","GLD","158.6","108.6","143.6","143.6","143.6","0","143.6","","0","0","143.6"
"2022-05-31","GLD","158.6","108.6","143.6","143.6","144.5","0.9","143.6","","10","1,445.00","144.5"
"2022-06-01","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-02","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-03","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-06","GLD","158.6","108.6","144.5","144.5","144.5","0","","","0","0","144.5"
"2022-06-07","GLD","158.6","108.6","144.5","144.5","144.5","0","","","0","0","144.5"
"2022-06-08","GLD","158.6","108.6","144.5","144.5","144.5","0","","","0","0","144.5"
"2022-06-09","GLD","158.6","108.6","144.5","144.5","144.5","0","","","0","0","144.5"
"2022-06-10","GLD","158.6","108.6","144.5","144.5","144.5","0","","","0","0","144.5"
"2022-06-13","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-14","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-15","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-16","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-17","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-20","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-22","GLD","158.6","108.6","144.5","144.5","144.5","0","144.5","","0","0","144.5"
"2022-06-23","GLD","158.6","108.6","144.5","144.5","145","0.5","144.5","","12,300","1,783,500.00","145"
"2022-06-24","GLD","158.6","108.6","145","145","145","0","","","0","0","145"
"2022-06-27","GLD","158.6","108.6","145","145","145","0","","","0","0","145"
"2022-06-28","GLD","158.6","108.6","145","145","143","-2","","","8,491","1,214,213.00","143"
"2022-06-29","GLD","158.6","108.6","143","143","143","0","","","0","0","143"
"2022-06-30","GLD","158.6","108.6","143","143","143","0","","","0","0","143"
"2022-07-01","GLD","158.6","108.6","143","143","143","0","","","0","0","143"
"2022-07-04","GLD","158.6","108.6","143","143","143","0","","","0","0","143"
